age_surge_charge,total_revenue,ride_miles,ride_start_date_time_converted,ride_end_date_time_converted,temperature_2m,precipitation,rain,snowfall,cloud_cover,wind_speed_10m,total_ride_time_minutes,total_precipitation,precipitation_category,log_total_precipitation,revenue_per_mile,revenue_per_minute,hour,revenue_category
0,42.63,3.09,2024-03-08 00:09:00,2024-03-08 00:17:00,21.1085,0.6,0.6,0.0,100.0,15.7908325,8.0,0.6,1,0.47000363,13.796116504854371,5.32875,0,0
0,128.93,14.73,2024-03-08 15:50:00,2024-03-08 16:28:00,21.008501,0.0,0.0,0.0,9.0,7.289444,38.0,0.0,0,0.0,8.752885268160217,3.3928947368421056,15,2
0,53.37,2.68,2024-03-08 16:28:00,2024-03-08 16:37:00,23.1085,0.0,0.0,0.0,29.0,10.948973,9.0,0.0,0,0.0,19.91417910447761,5.93,16,0
1,152.31,18.6,2024-03-08 18:21:00,2024-03-08 18:54:00,25.3585,0.0,0.0,0.0,0.0,18.218275,33.0,0.0,0,0.0,8.188709677419354,4.615454545454545,18,2
0,48.15,1.31,2024-03-08 20:31:00,2024-03-08 20:34:00,26.7085,0.0,0.0,0.0,50.0,18.532135,3.0,0.0,0,0.0,36.75572519083969,16.05,20,0
0,49.36,3.29,2024-03-08 20:58:00,2024-03-08 21:04:00,26.7085,0.0,0.0,0.0,50.0,18.532135,6.0,0.0,0,0.0,15.00303951367781,8.226666666666667,20,0
0,55.0,1.66,2024-03-08 21:30:00,2024-03-08 21:35:00,26.508501,0.0,0.0,0.0,88.0,19.576189,5.0,0.0,0,0.0,33.13253012048193,11.0,21,0
0,51.3,0.83,2024-03-08 22:05:00,2024-03-08 22:08:00,25.9585,0.0,0.0,0.0,72.0,20.3774,3.0,0.0,0,0.0,61.80722891566265,17.099999999999998,22,0
0,95.67,12.29,2024-03-08 22:37:00,2024-03-08 22:59:00,25.9585,0.0,0.0,0.0,72.0,20.3774,22.0,0.0,0,0.0,7.784377542717658,4.348636363636364,22,2
0,73.36,1.06,2024-03-08 22:48:00,2024-03-08 22:50:00,25.9585,0.0,0.0,0.0,72.0,20.3774,2.0,0.0,0,0.0,69.20754716981132,36.68,22,1
0,77.28,1.7,2024-03-08 23:04:00,2024-03-08 23:07:00,24.9585,0.0,0.0,0.0,37.0,19.201874,3.0,0.0,0,0.0,45.45882352941177,25.76,23,1
0,39.06,1.84,2024-03-08 23:16:00,2024-03-08 23:22:00,24.9585,0.0,0.0,0.0,37.0,19.201874,6.0,0.0,0,0.0,21.22826086956522,6.510000000000001,23,0
0,53.4,1.29,2024-03-08 23:22:00,2024-03-08 23:25:00,24.9585,0.0,0.0,0.0,37.0,19.201874,3.0,0.0,0,0.0,41.3953488372093,17.8,23,0
0,26.75,1.32,2024-03-08 23:38:00,2024-03-08 23:45:00,24.9585,0.0,0.0,0.0,37.0,19.201874,7.0,0.0,0,0.0,20.265151515151516,3.8214285714285716,23,0
1,107.38,4.66,2024-03-08 23:51:00,2024-03-09 00:02:00,24.9585,0.0,0.0,0.0,37.0,19.201874,11.0,0.0,0,0.0,23.04291845493562,9.761818181818182,23,2
0,46.62,4.62,2024-03-09 00:35:00,2024-03-09 00:47:00,22.9085,0.0,0.0,0.0,2.0,17.10284,12.0,0.0,0,0.0,10.09090909090909,3.885,0,0
0,29.0,2.35,2024-03-09 02:16:00,2024-03-09 02:20:00,18.4085,0.0,0.0,0.0,0.0,30.7542,4.0,0.0,0,0.0,12.340425531914892,7.25,2,0
1,70.48,8.35,2024-03-09 12:15:00,2024-03-09 12:39:00,7.1085,0.0,0.0,0.0,17.0,24.606731,24.0,0.0,0,0.0,8.440718562874252,2.936666666666667,12,1
1,67.86,4.3,2024-03-09 13:07:00,2024-03-09 13:16:00,7.9084997,0.0,0.0,0.0,100.0,23.749088,9.0,0.0,0,0.0,15.78139534883721,7.54,13,1
0,122.43,13.82,2024-03-09 14:12:00,2024-03-09 14:40:00,7.8085,0.0,0.0,0.0,73.0,26.183659,28.0,0.0,0,0.0,8.8589001447178,4.3725000000000005,14,2
1,185.4,19.3,2024-03-09 15:49:00,2024-03-09 16:25:00,8.908501,0.0,0.0,0.0,99.0,27.66384,36.0,0.0,0,0.0,9.606217616580311,5.15,15,2
0,68.13,7.59,2024-03-09 16:53:00,2024-03-09 17:10:00,11.3585005,0.0,0.0,0.0,100.0,28.291512,17.0,0.0,0,0.0,8.976284584980236,4.00764705882353,16,1
0,44.08,1.67,2024-03-09 17:19:00,2024-03-09 17:24:00,13.3085,0.0,0.0,0.0,95.0,29.660152,5.0,0.0,0,0.0,26.395209580838323,8.815999999999999,17,0
0,76.72,11.45,2024-03-09 17:37:00,2024-03-09 17:57:00,13.3085,0.0,0.0,0.0,95.0,29.660152,20.0,0.0,0,0.0,6.700436681222707,3.836,17,1
0,96.6,5.33,2024-03-09 17:47:00,2024-03-09 18:01:00,13.3085,0.0,0.0,0.0,95.0,29.660152,14.0,0.0,0,0.0,18.123827392120074,6.8999999999999995,17,2
0,51.66,6.95,2024-03-09 18:31:00,2024-03-09 18:48:00,15.6085005,0.0,0.0,0.0,18.0,30.37683,17.0,0.0,0,0.0,7.4330935251798556,3.0388235294117645,18,0
1,81.55,9.07,2024-03-09 18:40:00,2024-03-09 18:58:00,15.6085005,0.0,0.0,0.0,18.0,30.37683,18.0,0.0,0,0.0,8.991179713340683,4.530555555555555,18,1
0,138.96,20.45,2024-03-09 18:44:00,2024-03-09 19:26:00,15.6085005,0.0,0.0,0.0,18.0,30.37683,42.0,0.0,0,0.0,6.795110024449879,3.3085714285714287,18,2
0,114.3,13.7,2024-03-09 20:07:00,2024-03-09 20:32:00,16.5585,0.0,0.0,0.0,9.0,25.6233,25.0,0.0,0,0.0,8.343065693430658,4.572,20,2
1,83.7,6.93,2024-03-09 21:55:00,2024-03-09 22:12:00,16.6585,0.0,0.0,0.0,5.0,25.364037,17.0,0.0,0,0.0,12.077922077922079,4.923529411764706,21,2
0,84.21,9.34,2024-03-09 22:12:00,2024-03-09 22:44:00,16.8085,0.0,0.0,0.0,0.0,23.42491,32.0,0.0,0,0.0,9.016059957173447,2.6315625,22,2
0,52.4,4.31,2024-03-09 22:44:00,2024-03-09 22:49:00,16.8085,0.0,0.0,0.0,0.0,23.42491,5.0,0.0,0,0.0,12.157772621809746,10.48,22,0
0,34.08,2.06,2024-03-09 23:02:00,2024-03-09 23:06:00,15.9585,0.0,0.0,0.0,25.0,23.828083,4.0,0.0,0,0.0,16.54368932038835,8.52,23,0
0,72.96,4.85,2024-03-09 23:22:00,2024-03-09 23:32:00,15.9585,0.0,0.0,0.0,25.0,23.828083,10.0,0.0,0,0.0,15.043298969072165,7.295999999999999,23,1
0,76.4,7.83,2024-03-10 00:50:00,2024-03-10 01:09:00,15.158501,0.0,0.0,0.0,2.0,19.813087,19.0,0.0,0,0.0,9.757343550446999,4.021052631578947,0,1
0,36.9,3.21,2024-03-10 03:00:00,2024-03-10 03:03:00,11.658501,0.0,0.0,0.0,54.0,11.212135,3.0,0.0,0,0.0,11.495327102803738,12.299999999999999,3,0
0,42.9,3.37,2024-03-10 03:29:00,2024-03-10 03:46:00,11.658501,0.0,0.0,0.0,54.0,11.212135,17.0,0.0,0,0.0,12.729970326409495,2.523529411764706,3,0
0,85.84,13.21,2024-03-10 18:10:00,2024-03-10 18:29:00,16.5585,0.0,0.0,0.0,96.0,7.386582,19.0,0.0,0,0.0,6.498107494322483,4.517894736842106,18,2
0,62.11,5.33,2024-03-10 19:08:00,2024-03-10 19:23:00,17.3585,0.0,0.0,0.0,100.0,5.4833565,15.0,0.0,0,0.0,11.652908067542214,4.140666666666666,19,1
1,109.06,18.36,2024-03-10 20:27:00,2024-03-10 20:56:00,17.8085,0.0,0.0,0.0,100.0,4.896529,29.0,0.0,0,0.0,5.940087145969499,3.760689655172414,20,2
0,55.36,5.43,2024-03-10 23:09:00,2024-03-10 23:15:00,17.6585,0.0,0.0,0.0,100.0,5.8048253,6.0,0.0,0,0.0,10.195211786372008,9.226666666666667,23,0
0,91.35,12.31,2024-03-12 14:11:00,2024-03-12 14:36:00,15.8085,0.0,0.0,0.0,100.0,11.5199995,25.0,0.0,0,0.0,7.4207961007311125,3.654,14,2
1,97.44,13.44,2024-03-12 19:05:00,2024-03-12 19:29:00,24.0585,0.0,0.0,0.0,100.0,20.724247,24.0,0.0,0,0.0,7.25,4.06,19,2
0,39.6,0.39,2024-03-13 21:11:00,2024-03-13 21:19:00,28.8085,0.0,0.0,0.0,7.0,18.014393,8.0,0.0,0,0.0,101.53846153846153,4.95,21,0
1,202.3,16.12,2024-03-14 14:25:00,2024-03-14 15:02:00,21.8585,0.1,0.1,0.0,100.0,23.023119,37.0,0.1,0,0.09531018,12.549627791563275,5.467567567567568,14,2
0,152.16,16.21,2024-03-14 18:29:00,2024-03-14 18:29:00,27.8585,0.0,0.0,0.0,100.0,29.195534,0.0,0.0,0,0.0,9.38679827267119,inf,18,2
0,16.56,1.7,2024-03-14 19:51:00,2024-03-14 19:59:00,29.2085,0.0,0.0,0.0,100.0,27.397867,8.0,0.0,0,0.0,9.741176470588234,2.07,19,0
0,39.48,1.97,2024-03-14 20:42:00,2024-03-14 20:55:00,28.6085,0.0,0.0,0.0,100.0,29.301876,13.0,0.0,0,0.0,20.040609137055835,3.0369230769230766,20,0
1,43.86,3.63,2024-03-14 22:42:00,2024-03-14 23:00:00,28.1085,0.0,0.0,0.0,100.0,26.903828,18.0,0.0,0,0.0,12.082644628099175,2.4366666666666665,22,0
0,52.56,2.44,2024-03-15 11:52:00,2024-03-15 12:49:00,21.3085,0.0,0.0,0.0,100.0,2.3051248,57.0,0.0,0,0.0,21.54098360655738,0.9221052631578948,11,0
0,80.88,4.86,2024-03-15 16:44:00,2024-03-15 17:02:00,23.508501,0.0,0.0,0.0,100.0,18.998316,18.0,0.0,0,0.0,16.641975308641975,4.493333333333333,16,1
0,47.53,5.0,2024-03-15 17:47:00,2024-03-15 18:08:00,22.6085,0.4,0.4,0.0,100.0,16.676977,21.0,0.4,0,0.33647224,9.506,2.263333333333333,17,0
0,73.26,4.64,2024-03-15 18:21:00,2024-03-15 18:32:00,21.0585,5.0,5.0,0.0,98.0,18.161278,11.0,5.0,3,1.7917595,15.788793103448278,6.66,18,1
0,127.79,11.81,2024-03-15 18:49:00,2024-03-15 19:11:00,21.0585,5.0,5.0,0.0,98.0,18.161278,22.0,5.0,3,1.7917595,10.820491109229467,5.808636363636364,18,2
0,62.9,3.57,2024-03-15 19:39:00,2024-03-15 19:59:00,23.1585,1.7,1.7,0.0,67.0,20.12461,20.0,1.7,1,0.9932518,17.61904761904762,3.145,19,1
0,74.34,9.4,2024-03-15 20:04:00,2024-03-15 20:25:00,25.0585,0.0,0.0,0.0,41.0,23.03156,21.0,0.0,0,0.0,7.908510638297872,3.54,20,1
0,86.96,13.42,2024-03-15 20:05:00,2024-03-15 20:26:00,25.0585,0.0,0.0,0.0,41.0,23.03156,21.0,0.0,0,0.0,6.479880774962742,4.14095238095238,20,2
0,121.42,11.06,2024-03-15 20:43:00,2024-03-15 21:03:00,25.0585,0.0,0.0,0.0,41.0,23.03156,20.0,0.0,0,0.0,10.978300180831827,6.071,20,2
1,55.28,2.65,2024-03-15 21:31:00,2024-03-15 21:41:00,25.508501,0.0,0.0,0.0,100.0,20.393293,10.0,0.0,0,0.0,20.860377358490567,5.5280000000000005,21,0
0,54.95,8.52,2024-03-15 21:48:00,2024-03-15 22:08:00,25.508501,0.0,0.0,0.0,100.0,20.393293,20.0,0.0,0,0.0,6.449530516431926,2.7475,21,0
0,48.4,3.0,2024-03-15 22:18:00,2024-03-15 22:27:00,24.9585,0.0,0.0,0.0,62.0,18.35647,9.0,0.0,0,0.0,16.133333333333333,5.377777777777777,22,0
0,58.96,1.35,2024-03-15 22:21:00,2024-03-15 22:37:00,24.9585,0.0,0.0,0.0,62.0,18.35647,16.0,0.0,0,0.0,43.67407407407407,3.685,22,1
0,51.2,3.87,2024-03-15 22:21:00,2024-03-15 22:30:00,24.9585,0.0,0.0,0.0,62.0,18.35647,9.0,0.0,0,0.0,13.22997416020672,5.688888888888889,22,0
0,39.48,1.96,2024-03-15 22:45:00,2024-03-15 22:56:00,24.9585,0.0,0.0,0.0,62.0,18.35647,11.0,0.0,0,0.0,20.142857142857142,3.589090909090909,22,0
0,88.3,10.28,2024-03-16 00:07:00,2024-03-16 00:25:00,23.758501,0.0,0.0,0.0,94.0,8.669949,18.0,0.0,0,0.0,8.589494163424124,4.905555555555555,0,2
1,60.8,0.71,2024-03-16 01:28:00,2024-03-16 01:38:00,19.4085,0.0,0.0,0.0,54.0,16.179987,10.0,0.0,0,0.0,85.63380281690141,6.08,1,1
0,83.72,4.0,2024-03-16 01:52:00,2024-03-16 02:04:00,19.4085,0.0,0.0,0.0,54.0,16.179987,12.0,0.0,0,0.0,20.93,6.976666666666667,1,2
0,33.42,1.81,2024-03-16 01:53:00,2024-03-16 02:14:00,19.4085,0.0,0.0,0.0,54.0,16.179987,21.0,0.0,0,0.0,18.464088397790057,1.5914285714285714,1,0
0,72.38,4.26,2024-03-16 02:25:00,2024-03-16 02:36:00,18.9585,0.0,0.0,0.0,54.0,18.388212,11.0,0.0,0,0.0,16.990610328638496,6.579999999999999,2,1
0,74.07,2.5,2024-03-16 02:43:00,2024-03-16 02:53:00,18.9585,0.0,0.0,0.0,54.0,18.388212,10.0,0.0,0,0.0,29.627999999999997,7.406999999999999,2,1
0,61.7,3.29,2024-03-16 02:52:00,2024-03-16 02:55:00,18.9585,0.0,0.0,0.0,54.0,18.388212,3.0,0.0,0,0.0,18.753799392097264,20.566666666666666,2,1
0,121.29,11.05,2024-03-16 11:14:00,2024-03-16 11:33:00,17.1085,0.0,0.0,0.0,100.0,12.096214,19.0,0.0,0,0.0,10.976470588235294,6.383684210526316,11,2
0,36.19,0.93,2024-03-16 12:08:00,2024-03-16 12:15:00,17.2085,0.1,0.1,0.0,100.0,11.792404,7.0,0.1,0,0.09531018,38.91397849462365,5.17,12,0
0,64.26,6.13,2024-03-16 12:57:00,2024-03-16 13:11:00,17.2085,0.1,0.1,0.0,100.0,11.792404,14.0,0.1,0,0.09531018,10.482871125611746,4.590000000000001,12,1
0,60.48,10.0,2024-03-16 13:00:00,2024-03-16 13:24:00,17.2085,0.3,0.3,0.0,100.0,8.913181,24.0,0.3,0,0.2623643,6.048,2.52,13,1
0,142.35,13.54,2024-03-16 13:34:00,2024-03-16 13:58:00,17.2085,0.3,0.3,0.0,100.0,8.913181,24.0,0.3,0,0.2623643,10.513293943870014,5.9312499999999995,13,2
0,78.4,10.89,2024-03-16 14:30:00,2024-03-16 14:55:00,17.258501,0.3,0.3,0.0,100.0,13.783817,25.0,0.3,0,0.2623643,7.199265381083563,3.136,14,1
0,95.48,5.08,2024-03-16 15:14:00,2024-03-16 15:27:00,17.7085,0.1,0.1,0.0,100.0,16.29174,13.0,0.1,0,0.09531018,18.79527559055118,7.344615384615385,15,2
0,32.1,1.31,2024-03-16 15:18:00,2024-03-16 15:28:00,17.7085,0.1,0.1,0.0,100.0,16.29174,10.0,0.1,0,0.09531018,24.50381679389313,3.21,15,0
0,50.8,3.74,2024-03-16 15:54:00,2024-03-16 16:15:00,17.7085,0.1,0.1,0.0,100.0,16.29174,21.0,0.1,0,0.09531018,13.582887700534759,2.419047619047619,15,0
0,80.47,3.35,2024-03-16 15:57:00,2024-03-16 16:05:00,17.7085,0.1,0.1,0.0,100.0,16.29174,8.0,0.1,0,0.09531018,24.02089552238806,10.05875,15,1
0,39.13,1.85,2024-03-16 16:07:00,2024-03-16 16:18:00,18.4585,0.1,0.1,0.0,100.0,14.707222,11.0,0.1,0,0.09531018,21.15135135135135,3.5572727272727276,16,0
0,53.64,2.75,2024-03-16 16:31:00,2024-03-16 16:37:00,18.4585,0.1,0.1,0.0,100.0,14.707222,6.0,0.1,0,0.09531018,19.505454545454544,8.94,16,0
0,87.64,3.49,2024-03-16 16:47:00,2024-03-16 17:02:00,18.4585,0.1,0.1,0.0,100.0,14.707222,15.0,0.1,0,0.09531018,25.111747851002864,5.842666666666667,16,2
0,108.08,8.07,2024-03-16 17:07:00,2024-03-16 17:31:00,19.9085,0.0,0.0,0.0,100.0,12.24,24.0,0.0,0,0.0,13.392812887236678,4.503333333333333,17,2
0,43.61,3.42,2024-03-16 17:36:00,2024-03-16 17:49:00,19.9085,0.0,0.0,0.0,100.0,12.24,13.0,0.0,0,0.0,12.751461988304094,3.3546153846153848,17,0
0,96.12,9.02,2024-03-16 17:42:00,2024-03-16 18:18:00,19.9085,0.0,0.0,0.0,100.0,12.24,36.0,0.0,0,0.0,10.656319290465634,2.67,17,2
0,75.66,2.41,2024-03-16 17:45:00,2024-03-16 17:54:00,19.9085,0.0,0.0,0.0,100.0,12.24,9.0,0.0,0,0.0,31.39419087136929,8.406666666666666,17,1
0,22.92,2.19,2024-03-16 18:37:00,2024-03-16 18:42:00,20.5585,0.0,0.0,0.0,100.0,14.77755,5.0,0.0,0,0.0,10.465753424657535,4.5840000000000005,18,0
0,63.12,8.65,2024-03-16 18:47:00,2024-03-16 19:05:00,20.5585,0.0,0.0,0.0,100.0,14.77755,18.0,0.0,0,0.0,7.297109826589595,3.5066666666666664,18,1
0,56.61,3.56,2024-03-16 18:48:00,2024-03-16 19:03:00,20.5585,0.0,0.0,0.0,100.0,14.77755,15.0,0.0,0,0.0,15.901685393258427,3.774,18,1
0,40.74,2.39,2024-03-16 19:05:00,2024-03-16 19:12:00,22.258501,0.1,0.1,0.0,100.0,11.183201,7.0,0.1,0,0.09531018,17.04602510460251,5.82,19,0
0,64.08,6.08,2024-03-16 19:14:00,2024-03-16 19:26:00,22.258501,0.1,0.1,0.0,100.0,11.183201,12.0,0.1,0,0.09531018,10.539473684210526,5.34,19,1
0,69.84,2.41,2024-03-16 19:34:00,2024-03-16 19:42:00,22.258501,0.1,0.1,0.0,100.0,11.183201,8.0,0.1,0,0.09531018,28.979253112033195,8.73,19,1
0,65.45,2.72,2024-03-16 20:10:00,2024-03-16 20:19:00,23.1085,0.3,0.3,0.0,100.0,9.957108,9.0,0.3,0,0.2623643,24.0625,7.272222222222222,20,1
1,82.03,1.22,2024-03-16 20:11:00,2024-03-16 20:19:00,23.1085,0.3,0.3,0.0,100.0,9.957108,8.0,0.3,0,0.2623643,67.23770491803279,10.25375,20,2
1,57.15,1.32,2024-03-16 20:14:00,2024-03-16 20:21:00,23.1085,0.3,0.3,0.0,100.0,9.957108,7.0,0.3,0,0.2623643,43.29545454545454,8.164285714285715,20,1
0,59.76,4.56,2024-03-16 21:03:00,2024-03-16 21:18:00,22.9585,0.2,0.2,0.0,98.0,10.630672,15.0,0.2,0,0.18232155,13.105263157894738,3.984,21,1
0,44.66,3.83,2024-03-16 21:22:00,2024-03-16 21:36:00,22.9585,0.2,0.2,0.0,98.0,10.630672,14.0,0.2,0,0.18232155,11.660574412532636,3.19,21,0
0,63.8,3.84,2024-03-16 21:41:00,2024-03-16 21:52:00,22.9585,0.2,0.2,0.0,98.0,10.630672,11.0,0.2,0,0.18232155,16.614583333333332,5.8,21,1
0,82.74,2.64,2024-03-16 21:50:00,2024-03-16 22:01:00,22.9585,0.2,0.2,0.0,98.0,10.630672,11.0,0.2,0,0.18232155,31.340909090909086,7.5218181818181815,21,2
0,43.05,3.23,2024-03-16 21:55:00,2024-03-16 22:11:00,22.9585,0.2,0.2,0.0,98.0,10.630672,16.0,0.2,0,0.18232155,13.328173374613002,2.690625,21,0
1,73.2,3.66,2024-03-16 22:07:00,2024-03-16 22:18:00,23.3585,0.2,0.2,0.0,99.0,5.3999996,11.0,0.2,0,0.18232155,20.0,6.654545454545455,22,1
0,57.9,2.32,2024-03-16 22:27:00,2024-03-16 22:55:00,23.3585,0.2,0.2,0.0,99.0,5.3999996,28.0,0.2,0,0.18232155,24.95689655172414,2.0678571428571426,22,1
1,66.48,6.7,2024-03-16 22:29:00,2024-03-16 22:41:00,23.3585,0.2,0.2,0.0,99.0,5.3999996,12.0,0.2,0,0.18232155,9.922388059701493,5.54,22,1
0,73.44,3.17,2024-03-16 22:44:00,2024-03-16 22:52:00,23.3585,0.2,0.2,0.0,99.0,5.3999996,8.0,0.2,0,0.18232155,23.16719242902208,9.18,22,1
0,54.9,1.64,2024-03-16 23:05:00,2024-03-16 23:12:00,22.6085,0.0,0.0,0.0,100.0,8.78872,7.0,0.0,0,0.0,33.47560975609756,7.8428571428571425,23,0
0,41.3,2.6,2024-03-16 23:10:00,2024-03-16 23:21:00,22.6085,0.0,0.0,0.0,100.0,8.78872,11.0,0.0,0,0.0,15.884615384615383,3.7545454545454544,23,0
0,76.08,6.58,2024-03-16 23:20:00,2024-03-16 23:32:00,22.6085,0.0,0.0,0.0,100.0,8.78872,12.0,0.0,0,0.0,11.562310030395137,6.34,23,1
0,60.06,1.55,2024-03-16 23:29:00,2024-03-16 23:47:00,22.6085,0.0,0.0,0.0,100.0,8.78872,18.0,0.0,0,0.0,38.748387096774195,3.336666666666667,23,1
1,56.88,3.14,2024-03-16 23:42:00,2024-03-16 23:56:00,22.6085,0.0,0.0,0.0,100.0,8.78872,14.0,0.0,0,0.0,18.11464968152866,4.062857142857143,23,1
1,59.36,7.27,2024-03-16 23:56:00,2024-03-17 00:20:00,22.6085,0.0,0.0,0.0,100.0,8.78872,24.0,0.0,0,0.0,8.16506189821183,2.473333333333333,23,1
0,97.57,10.35,2024-03-16 23:57:00,2024-03-17 00:15:00,22.6085,0.0,0.0,0.0,100.0,8.78872,18.0,0.0,0,0.0,9.427053140096618,5.420555555555556,23,2
0,37.44,3.45,2024-03-17 01:23:00,2024-03-17 01:32:00,19.4085,0.3,0.3,0.0,100.0,15.542662,9.0,0.3,0,0.2623643,10.852173913043478,4.16,1,0
0,63.6,8.86,2024-03-17 01:32:00,2024-03-17 01:50:00,19.4085,0.3,0.3,0.0,100.0,15.542662,18.0,0.3,0,0.2623643,7.1783295711060955,3.533333333333333,1,1
0,93.42,11.21,2024-03-17 02:10:00,2024-03-17 02:26:00,19.2085,0.0,0.0,0.0,100.0,12.783802,16.0,0.0,0,0.0,8.333630686886707,5.83875,2,2
0,76.33,7.4,2024-03-17 02:20:00,2024-03-17 02:37:00,19.2085,0.0,0.0,0.0,100.0,12.783802,17.0,0.0,0,0.0,10.314864864864864,4.49,2,1
1,172.0,21.6,2024-03-17 02:50:00,2024-03-17 03:31:00,19.2085,0.0,0.0,0.0,100.0,12.783802,41.0,0.0,0,0.0,7.962962962962963,4.195121951219512,2,2
0,55.17,3.19,2024-03-17 13:10:00,2024-03-17 13:25:00,17.1085,0.0,0.0,0.0,100.0,14.182355,15.0,0.0,0,0.0,17.294670846394986,3.678,13,0
0,48.16,2.91,2024-03-17 14:18:00,2024-03-17 14:31:00,17.5585,0.0,0.0,0.0,100.0,16.954432,13.0,0.0,0,0.0,16.549828178694156,3.7046153846153844,14,0
0,84.11,4.08,2024-03-17 14:38:00,2024-03-17 14:52:00,17.5585,0.0,0.0,0.0,100.0,16.954432,14.0,0.0,0,0.0,20.61519607843137,6.007857142857143,14,2
0,56.08,3.42,2024-03-17 15:39:00,2024-03-17 15:52:00,17.4085,0.0,0.0,0.0,100.0,16.394829,13.0,0.0,0,0.0,16.39766081871345,4.313846153846153,15,1
1,47.25,2.21,2024-03-17 15:48:00,2024-03-17 16:01:00,17.4085,0.0,0.0,0.0,100.0,16.394829,13.0,0.0,0,0.0,21.380090497737555,3.6346153846153846,15,0
1,69.1,2.62,2024-03-17 16:15:00,2024-03-17 16:25:00,17.5585,0.1,0.1,0.0,100.0,15.937878,10.0,0.1,0,0.09531018,26.374045801526716,6.909999999999999,16,1
0,35.94,2.83,2024-03-17 16:22:00,2024-03-17 16:37:00,17.5585,0.1,0.1,0.0,100.0,15.937878,15.0,0.1,0,0.09531018,12.69964664310954,2.396,16,0
0,60.1,2.87,2024-03-17 16:42:00,2024-03-17 16:53:00,17.5585,0.1,0.1,0.0,100.0,15.937878,11.0,0.1,0,0.09531018,20.940766550522646,5.463636363636364,16,1
0,58.3,1.21,2024-03-17 17:34:00,2024-03-17 17:42:00,18.2085,0.2,0.2,0.0,100.0,21.746502,8.0,0.2,0,0.18232155,48.18181818181818,7.2875,17,1
1,44.38,1.3,2024-03-17 17:55:00,2024-03-17 17:55:00,18.2085,0.2,0.2,0.0,100.0,21.746502,0.0,0.2,0,0.18232155,34.13846153846154,inf,17,0
0,81.85,7.15,2024-03-17 18:45:00,2024-03-17 18:57:00,18.7085,0.0,0.0,0.0,100.0,24.482647,12.0,0.0,0,0.0,11.447552447552447,6.820833333333333,18,1
0,75.79,5.31,2024-03-17 19:14:00,2024-03-17 19:30:00,19.8085,0.0,0.0,0.0,83.0,25.872454,16.0,0.0,0,0.0,14.273069679849343,4.736875,19,1
1,43.54,1.03,2024-03-17 20:40:00,2024-03-17 20:46:00,20.9085,0.0,0.0,0.0,100.0,23.532547,6.0,0.0,0,0.0,42.27184466019417,7.256666666666667,20,0
1,51.28,1.46,2024-03-17 20:45:00,2024-03-17 20:50:00,20.9085,0.0,0.0,0.0,100.0,23.532547,5.0,0.0,0,0.0,35.12328767123288,10.256,20,0
0,22.4,1.87,2024-03-17 21:18:00,2024-03-17 21:25:00,20.9585,0.0,0.0,0.0,100.0,20.945072,7.0,0.0,0,0.0,11.978609625668447,3.1999999999999997,21,0
0,20.52,0.84,2024-03-17 21:33:00,2024-03-17 21:37:00,20.9585,0.0,0.0,0.0,100.0,20.945072,4.0,0.0,0,0.0,24.42857142857143,5.13,21,0
0,26.9,1.4,2024-03-17 21:53:00,2024-03-17 22:04:00,20.9585,0.0,0.0,0.0,100.0,20.945072,11.0,0.0,0,0.0,19.214285714285715,2.4454545454545453,21,0
0,37.92,3.65,2024-03-17 23:42:00,2024-03-17 23:52:00,20.8085,0.0,0.0,0.0,100.0,15.827721,10.0,0.0,0,0.0,10.389041095890411,3.7920000000000003,23,0
0,88.72,13.76,2024-03-18 01:10:00,2024-03-18 01:29:00,16.758501,0.0,0.0,0.0,95.0,15.876775,19.0,0.0,0,0.0,6.4476744186046515,4.669473684210526,1,2
1,142.74,19.56,2024-03-19 17:34:00,2024-03-19 18:19:00,14.4585,0.0,0.0,0.0,0.0,8.854829,45.0,0.0,0,0.0,7.297546012269939,3.172,17,2
0,63.54,5.89,2024-03-19 19:21:00,2024-03-19 19:40:00,16.2085,0.0,0.0,0.0,74.0,10.308831,19.0,0.0,0,0.0,10.787775891341257,3.3442105263157895,19,1
0,64.68,1.4,2024-03-19 22:04:00,2024-03-19 22:11:00,15.8085,0.0,0.0,0.0,100.0,11.885453,7.0,0.0,0,0.0,46.20000000000001,9.24,22,1
0,67.8,1.98,2024-03-19 23:29:00,2024-03-19 23:37:00,15.5585,0.0,0.0,0.0,100.0,11.901798,8.0,0.0,0,0.0,34.24242424242424,8.475,23,1
0,78.26,1.85,2024-03-21 18:37:00,2024-03-21 18:42:00,18.0585,3.6,3.6,0.0,100.0,5.904439,5.0,3.6,2,1.5260563,42.3027027027027,15.652000000000001,18,1
0,52.24,4.24,2024-03-21 18:50:00,2024-03-21 19:05:00,18.0585,3.6,3.6,0.0,100.0,5.904439,15.0,3.6,2,1.5260563,12.320754716981131,3.482666666666667,18,0
0,74.08,10.95,2024-03-21 19:02:00,2024-03-21 19:25:00,17.9585,12.3,12.3,0.0,100.0,7.2,23.0,12.3,3,2.587764,6.765296803652968,3.220869565217391,19,1
0,84.28,2.89,2024-03-21 19:33:00,2024-03-21 19:39:00,17.9585,12.3,12.3,0.0,100.0,7.2,6.0,12.3,3,2.587764,29.162629757785467,14.046666666666667,19,2
